id,qname,heading,text,type,diagram,website,updated
,missionCoveragePrioritiesPolicy,missionCoveragePrioritiesPolicy,"For a [[NewsMediaOrganization]], a statement on coverage priorities, including any public agenda or stance on issues.",ObjectProperty,,http://schema.org/missionCoveragePrioritiesPolicy,2026-07-24T12:31:48.132193
,model,model,The model of the product. Use with the URL of a ProductModel or a textual representation of the model identifier. The URL of the ProductModel can be from an external source. It is recommended to additionally provide strong product identifiers via the gtin8/gtin13/gtin14 and mpn properties.,ObjectProperty,,http://schema.org/model,2026-07-24T12:31:48.132193
,molecularWeight,molecularWeight,"This is the molecular weight of the entity being described, not of the parent. Units should be included in the form '&lt;Number&gt; &lt;unit&gt;', for example '12 amu' or as '&lt;QuantitativeValue&gt;.",ObjectProperty,,http://schema.org/molecularWeight,2026-07-24T12:31:48.132193
,monoisotopicMolecularWeight,monoisotopicMolecularWeight,"The monoisotopic mass is the sum of the masses of the atoms in a molecule using the unbound, ground-state, rest mass of the principal (most abundant) isotope for each element instead of the isotopic average mass. Please include the units in the form '&lt;Number&gt; &lt;unit&gt;', for example '770.230488 g/mol' or as '&lt;QuantitativeValue&gt;.",ObjectProperty,,http://schema.org/monoisotopicMolecularWeight,2026-07-24T12:31:48.132193
,monthlyMinimumRepaymentAmount,monthlyMinimumRepaymentAmount,The minimum payment is the lowest amount of money that one is required to pay on a credit card statement each month.,ObjectProperty,,http://schema.org/monthlyMinimumRepaymentAmount,2026-07-24T12:31:48.132193
,musicArrangement,musicArrangement,An arrangement derived from the composition.,ObjectProperty,,http://schema.org/musicArrangement,2026-07-24T12:31:48.132193
,musicBy,musicBy,The composer of the soundtrack.,ObjectProperty,,http://schema.org/musicBy,2026-07-24T12:31:48.132193
,musicGroupMember,musicGroupMember,"A member of a music group&#x2014;for example, John, Paul, George, or Ringo.",ObjectProperty,,http://schema.org/musicGroupMember,2026-07-24T12:31:48.132193
,musicReleaseFormat,musicReleaseFormat,"Format of this release (the type of recording media used, i.e. compact disc, digital media, LP, etc.).",ObjectProperty,,http://schema.org/musicReleaseFormat,2026-07-24T12:31:48.132193
,nationality,nationality,Nationality of the person.,ObjectProperty,,http://schema.org/nationality,2026-07-24T12:31:48.132193
,negativeNotes,negativeNotes,"Provides negative considerations regarding something, most typically in pro/con lists for reviews (alongside [[positiveNotes]]). For symmetry 

In the case of a [[Review]], the property describes the [[itemReviewed]] from the perspective of the review; in the case of a [[Product]], the product itself is being described. Since product descriptions 
tend to emphasise positive claims, it may be relatively unusual to find [[negativeNotes]] used in this way. Nevertheless for the sake of symmetry, [[n",ObjectProperty,,http://schema.org/negativeNotes,2026-07-24T12:31:48.132193
,nerve,nerve,The underlying innervation associated with the muscle.,ObjectProperty,,http://schema.org/nerve,2026-07-24T12:31:48.132193
,nerveMotor,nerveMotor,The neurological pathway extension that involves muscle control.,ObjectProperty,,http://schema.org/nerveMotor,2026-07-24T12:31:48.132193
,netWorth,netWorth,The total financial value of the person as calculated by subtracting the total value of liabilities from the total value of assets.,ObjectProperty,,http://schema.org/netWorth,2026-07-24T12:31:48.132193
,newsUpdatesAndGuidelines,newsUpdatesAndGuidelines,Indicates a page with news updates and guidelines. This could often be (but is not required to be) the main page containing [[SpecialAnnouncement]] markup on a site.,ObjectProperty,,http://schema.org/newsUpdatesAndGuidelines,2026-07-24T12:31:48.132193
,nextItem,nextItem,A link to the ListItem that follows the current one.,ObjectProperty,,http://schema.org/nextItem,2026-07-24T12:31:48.132193
,noBylinesPolicy,noBylinesPolicy,"For a [[NewsMediaOrganization]] or other news-related [[Organization]], a statement explaining when authors of articles are not named in bylines.",ObjectProperty,,http://schema.org/noBylinesPolicy,2026-07-24T12:31:48.132193
,nonEqual,nonEqual,This ordering relation for qualitative values indicates that the subject is not equal to the object.,ObjectProperty,,http://schema.org/nonEqual,2026-07-24T12:31:48.132193
,nonprofitStatus,nonprofitStatus,nonprofitStatus indicates the legal status of a non-profit organization in its primary place of business.,ObjectProperty,,http://schema.org/nonprofitStatus,2026-07-24T12:31:48.132193
,normalRange,normalRange,"Range of acceptable values for a typical patient, when applicable.",ObjectProperty,,http://schema.org/normalRange,2026-07-24T12:31:48.132193
,numAdults,numAdults,The number of adults staying in the unit.,ObjectProperty,,http://schema.org/numAdults,2026-07-24T12:31:48.132193
,numChildren,numChildren,The number of children staying in the unit.,ObjectProperty,,http://schema.org/numChildren,2026-07-24T12:31:48.132193
,numItems,numItems,Limits the number of items being shipped for which these conditions apply.,ObjectProperty,,http://schema.org/numItems,2026-07-24T12:31:48.132193
,numberOfAccommodationUnits,numberOfAccommodationUnits,"Indicates the total (available plus unavailable) number of accommodation units in an [[ApartmentComplex]], or the number of accommodation units for a specific [[FloorPlan]] (within its specific [[ApartmentComplex]]). See also [[numberOfAvailableAccommodationUnits]].",ObjectProperty,,http://schema.org/numberOfAccommodationUnits,2026-07-24T12:31:48.132193
,numberOfAvailableAccommodationUnits,numberOfAvailableAccommodationUnits,"Indicates the number of available accommodation units in an [[ApartmentComplex]], or the number of accommodation units for a specific [[FloorPlan]] (within its specific [[ApartmentComplex]]). See also [[numberOfAccommodationUnits]].",ObjectProperty,,http://schema.org/numberOfAvailableAccommodationUnits,2026-07-24T12:31:48.132193
,numberOfAxles,numberOfAxles,The number of axles.\n\nTypical unit code(s): C62.,ObjectProperty,,http://schema.org/numberOfAxles,2026-07-24T12:31:48.132193
,numberOfBedrooms,numberOfBedrooms,"The total integer number of bedrooms in a some [[Accommodation]], [[ApartmentComplex]] or [[FloorPlan]].",ObjectProperty,,http://schema.org/numberOfBedrooms,2026-07-24T12:31:48.132193
,numberOfCredits,numberOfCredits,The number of credits or units awarded by a Course or required to complete an EducationalOccupationalProgram.,ObjectProperty,,http://schema.org/numberOfCredits,2026-07-24T12:31:48.132193
,numberOfDoors,numberOfDoors,The number of doors.\n\nTypical unit code(s): C62.,ObjectProperty,,http://schema.org/numberOfDoors,2026-07-24T12:31:48.132193
,numberOfEmployees,numberOfEmployees,"The number of employees in an organization, e.g. business.",ObjectProperty,,http://schema.org/numberOfEmployees,2026-07-24T12:31:48.132193
,numberOfForwardGears,numberOfForwardGears,The total number of forward gears available for the transmission system of the vehicle.\n\nTypical unit code(s): C62.,ObjectProperty,,http://schema.org/numberOfForwardGears,2026-07-24T12:31:48.132193
,numberOfPlayers,numberOfPlayers,"Indicate how many people can play this game (minimum, maximum, or range).",ObjectProperty,,http://schema.org/numberOfPlayers,2026-07-24T12:31:48.132193
,numberOfPreviousOwners,numberOfPreviousOwners,"The number of owners of the vehicle, including the current one.\n\nTypical unit code(s): C62.",ObjectProperty,,http://schema.org/numberOfPreviousOwners,2026-07-24T12:31:48.132193
,numberOfRooms,numberOfRooms,"The number of rooms (excluding bathrooms and closets) of the accommodation or lodging business.
Typical unit code(s): ROM for room or C62 for no unit. The type of room can be put in the unitText property of the QuantitativeValue.",ObjectProperty,,http://schema.org/numberOfRooms,2026-07-24T12:31:48.132193
,nutrition,nutrition,Nutrition information about the recipe or menu item.,ObjectProperty,,http://schema.org/nutrition,2026-07-24T12:31:48.132193
,observationAbout,observationAbout,"The [[observationAbout]] property identifies an entity, often a [[Place]], associated with an [[Observation]].",ObjectProperty,,http://schema.org/observationAbout,2026-07-24T12:31:48.132193
,occupancy,occupancy,"The allowed total occupancy for the accommodation in persons (including infants etc). For individual accommodations, this is not necessarily the legal maximum but defines the permitted usage as per the contractual agreement (e.g. a double room used by a single person).
Typical unit code(s): C62 for person.",ObjectProperty,,http://schema.org/occupancy,2026-07-24T12:31:48.132193
,occupationLocation,occupationLocation, The region/country for which this occupational description is appropriate. Note that educational requirements and qualifications can vary between jurisdictions.,ObjectProperty,,http://schema.org/occupationLocation,2026-07-24T12:31:48.132193
,occupationalCategory,occupationalCategory,"A category describing the job, preferably using a term from a taxonomy such as [BLS O*NET-SOC](http://www.onetcenter.org/taxonomy.html), [ISCO-08](https://www.ilo.org/public/english/bureau/stat/isco/isco08/) or similar, with the property repeated for each applicable value. Ideally the taxonomy should be identified, and both the textual label and formal code for the category should be provided.\n
Note: for historical reasons, any textual label and formal code provided as a literal may be assumed ",ObjectProperty,,http://schema.org/occupationalCategory,2026-07-24T12:31:48.132193
,occupationalCredentialAwarded,occupationalCredentialAwarded,"A description of the qualification, award, certificate, diploma or other occupational credential awarded as a consequence of successful completion of this course or program.",ObjectProperty,,http://schema.org/occupationalCredentialAwarded,2026-07-24T12:31:48.132193
,openingHoursSpecification,openingHoursSpecification,The opening hours of a certain place.,ObjectProperty,,http://schema.org/openingHoursSpecification,2026-07-24T12:31:48.132193
,operatingSystem,operatingSystem,"Operating systems supported (Windows 7, OS X 10.6, Android 1.6).",ObjectProperty,,http://schema.org/operatingSystem,2026-07-24T12:31:48.132193
,opponent,opponent,A sub property of participant. The opponent on this action.,ObjectProperty,,http://schema.org/opponent,2026-07-24T12:31:48.132193
,option,option,A sub property of object. The options subject to this action.,ObjectProperty,,http://schema.org/option,2026-07-24T12:31:48.132193
,orderDelivery,orderDelivery,The delivery of the parcel related to this order or order item.,ObjectProperty,,http://schema.org/orderDelivery,2026-07-24T12:31:48.132193
